country_code,city,location,lat,lon,pollutant,source_name,unit,value,last_updated,country_label,location_label,value_ugm3,cap_ugm3,above_limit,month,extreme_value,year
CN,NA,黄埔科学城,23.1716,113.42560000000002,NO2,ChinaAQIData,µg/m³,59,2021-08-09T11:00:00Z,China,黄埔科学城,59,4000,FALSE,8,TRUE,2021
ES,Granollers,Granollers,41.598682,2.2870984,O3,catalonia-mediambient,µg/m³,3,2024-03-23T03:00:00Z,Spain,Granollers,3,1200,FALSE,3,TRUE,2024
ES,Martorell,Martorell,41.475384,1.9212021,O3,catalonia-mediambient,µg/m³,10,2024-03-23T03:00:00Z,Spain,Martorell,10,1200,FALSE,3,TRUE,2024
IL,NA,תחנה:שדה יואב,32.131722,34.831939,O3,Israel,ppm,0.0526,2019-04-03T21:00:00Z,Israel,תחנה:שדה יואב,103.26380368098161,1200,FALSE,4,TRUE,2019
IN,NA,"Crescent University, Chengalpattu - TNPCB",12.877731600000002,80.0834807,SO2,caaqm,µg/m³,63.01,2022-10-14T04:30:00Z,India,"Crescent University, Chengalpattu - TNPCB",63.01,3000,FALSE,10,TRUE,2022
IN,NA,"Karve Road, Pune - MPCB",18.5011743,73.8165527,NO2,caaqm,µg/m³,500,2022-10-10T11:15:00Z,India,"Karve Road, Pune - MPCB",500,4000,FALSE,10,TRUE,2022
IN,NA,"Karve Road, Pune - MPCB",18.5011743,73.8165527,O3,caaqm,µg/m³,760,2022-10-10T11:15:00Z,India,"Karve Road, Pune - MPCB",760,1200,FALSE,10,TRUE,2022
FR,NA,FR36003,44.9489219994632,4.889881,NO2,EEA France,µg/m³,42.75,2017-04-20T14:00:00Z,France,FR36003,42.75,4000,FALSE,4,TRUE,2017
HU,Szabolcs-Szatmár-Bereg,HU0028A,47.9611129794661,21.70583916,CO,EEA Hungary,µg/m³,2682,2024-01-26T12:00:00Z,Hungary,Szabolcs-Szatmár-Bereg,2682,60000,FALSE,1,TRUE,2024
EC,NA,El Camal,-0.25192,-78.51713,SO2,Quito REMMAQ,ppm,9.5026947244,2021-04-28T23:00:00Z,Ecuador,El Camal,24901.3354189083,3000,TRUE,4,FALSE,2021
EC,NA,Guamani,-0.33428,-78.5534,NO2,Quito REMMAQ,ppm,72.28909639141,2021-04-28T07:00:00Z,Ecuador,Guamani,136033.59202326272,4000,TRUE,4,FALSE,2021
ES,CCAA Galicia,NET_ES212A,43.532899999999984,-7.737700000000001,O3,EEA Spain,µg/m³,15,2024-03-01T00:00:00Z,Spain,CCAA Galicia,15,1200,FALSE,3,TRUE,2024
IT,Trento,IT1859A,46.10417,11.110279999999998,CO,EEA Italy,µg/m³,2009.9999999999998,2024-01-29T18:00:00Z,Italy,Trento,2009.9999999999998,60000,FALSE,1,TRUE,2024
CN,NA,沙埠小学,21.9481,108.6549,SO2,ChinaAQIData,µg/m³,24,2021-08-09T11:00:00Z,China,沙埠小学,24,3000,FALSE,8,TRUE,2021
CN,NA,监测站,36.19389999999999,113.0972,SO2,ChinaAQIData,µg/m³,46,2020-12-31T16:00:00Z,China,监测站,46,3000,FALSE,12,TRUE,2020
AT,Amt der Steiermärkischen Landesregierung,NET.06,46.77833299946426,15.540556,PM2.5,EEA Austria,µg/m³,23.36024856,2024-02-22T08:00:00Z,Austria,Amt der Steiermärkischen Landesregierung,23.36024856,2000,FALSE,2,TRUE,2024
AT,Oberösterreich,AT4S416,48.2744444434668,14.3147222,SO2,EEA Austria,µg/m³,9.24699974,2024-01-29T18:00:00Z,Austria,Oberösterreich,9.24699974,3000,FALSE,1,TRUE,2024
AU,South East Queensland,Woolloongabba,-27.4975,153.035,NO2,Australia - Queensland,ppm,0.024,2019-05-21T03:00:00Z,Australia,South East Queensland,45.16319018404908,4000,FALSE,5,TRUE,2019
AU,Lower Hunter,Wallsend,-32.8961111,151.6691667,SO2,Australia - New South Wales,ppm,0.001,2022-11-22T23:00:00Z,Australia,Lower Hunter,2.620449897750511,3000,FALSE,11,TRUE,2022
CA,BRITISH COLUMBIA,Kitimat Haul Road,54.029194,-128.70269,SO2,AirNow,ppm,0.0319,2024-03-25T08:00:00Z,Canada,BRITISH COLUMBIA,83.59235173824129,3000,FALSE,3,TRUE,2024
CA,N/A,Sainte-Anne-de-Belle,45.426509,-73.928944,NO2,AirNow,ppm,0.0269,2024-03-25T08:00:00Z,Canada,N/A,50.620408997955,4000,FALSE,3,TRUE,2024
JP,NA,札幌市東区北３３東１８,43.104167,141.373611,NO2,japan-soramame,ppm,0.011,2024-03-10T08:00:00Z,Japan,札幌市東区北３３東１８,20.699795501022493,4000,FALSE,3,TRUE,2024
ME,Bijelo Polje,"Osnovna škola ""Risto Ratković""",43.02901,19.7426,PM2.5,Montenegro,µg/m³,62.1,2024-03-19T21:00:00Z,Montenegro,Bijelo Polje,62.1,2000,FALSE,3,TRUE,2024
MN,Эрдэнэт хот,Эрдэнэт2,49.01705555555556,104.02813888888889,NO2,Tsag-Agaar.gov.mn,µg/m³,138,2019-12-31T12:00:00Z,Mongolia,Эрдэнэт хот,138,4000,FALSE,12,TRUE,2019
MX,NA,SAGARPA,25.539138888889,-103.52336111111002,O3,Sinaica Mexico,ppm,0.13428,2021-09-23T19:00:00Z,Mexico,SAGARPA,263.61717791411047,1200,FALSE,9,TRUE,2021
RS,Smederevo,Smederevo Radinac,44.619408,20.969422000000005,CO,serbia,µg/m³,1056.078925,2023-06-15T00:00:00Z,Serbia,Smederevo,1056.078925,60000,FALSE,6,TRUE,2023
TH,NA,"Khlong Chan, Bang kapi",13.78152,100.636548,O3,Thailand,ppm,0.667,2020-07-16T06:45:00Z,Thailand,"Khlong Chan, Bang kapi",1309.4478527607362,1200,TRUE,7,FALSE,2020
TR,İstanbul,İstanbul - Büyükada,40.8578714,29.1209951,CO,Turkiye,µg/m³,1280827,2022-10-26T19:00:00Z,Turkey,İstanbul,1280827,60000,TRUE,10,FALSE,2022
TR,Kocaeli,Kocaeli - Gebze - MTHM,40.811134,29.436376,CO,Turkiye,µg/m³,929664,2022-10-27T09:00:00Z,Turkey,Kocaeli,929664,60000,TRUE,10,FALSE,2022
TR,Edirne,Edirne,41.6592135926234,26.5850390153257,SO2,Turkiye,µg/m³,48.008,2023-05-31T00:00:00Z,Turkey,Edirne,48.008,3000,FALSE,5,TRUE,2023
TR,Kocaeli,Kocaeli,40.765823,29.951258,CO,Turkiye,µg/m³,351204,2022-12-04T12:00:00Z,Turkey,Kocaeli,351204,60000,TRUE,12,FALSE,2022
TR,Gaziantep,Gaziantep - Gaski D6,37.0470937324025,37.3590894190952,NO2,Turkiye,µg/m³,377.18,2023-04-09T11:00:00Z,Turkey,Gaziantep,377.18,4000,FALSE,4,TRUE,2023
TR,Hatay,Hatay - Millet Bahçesi,36.2113739258692,36.1587317640839,O3,Turkiye,µg/m³,2004.076,2023-03-23T14:00:00Z,Turkey,Hatay,2004.076,1200,TRUE,3,FALSE,2023
JP,NA,倉敷市藤戸町天城２２８５,34.556944,133.815,SO2,japan-soramame,ppm,0.012,2024-03-10T08:00:00Z,Japan,倉敷市藤戸町天城２２８５,31.445398773006133,3000,FALSE,3,TRUE,2024
US,MIAMI - DADE,Lab Annex,25.798333,-80.210278,NO2,AirNow,ppm,0.008,2021-08-18T09:00:00Z,United States,MIAMI - DADE,15.054396728016359,4000,FALSE,8,TRUE,2021
ZA,King Cetshwayo,Habour West - RBCAA,-28.787286,32.027065,SO2,South Africa,ppm,0.028722,2023-05-30T23:00:00Z,South Africa,King Cetshwayo,75.26456196319018,3000,FALSE,5,TRUE,2023
ZA,City of Tshwane,Mamelodi,-25.716573,28.3366,PM2.5,South Africa,µg/m³,997.71,2023-03-12T06:00:00Z,South Africa,City of Tshwane,997.71,2000,FALSE,3,TRUE,2023
US,Denver-Aurora,I25 Denver,39.732144,-105.015313,NO2,AirNow,ppm,0.023,2023-05-30T14:00:00Z,United States,Denver-Aurora,43.281390593047036,4000,FALSE,5,TRUE,2023
US,KERN,Bakersfield-Westwind,35.377,-119.044028,NO2,AirNow,ppm,0.0224,2023-05-30T23:00:00Z,United States,KERN,42.1523108384458,4000,FALSE,5,TRUE,2023
ZA,Garden Route,George-NAQI,-33.981111,22.473111,CO,South Africa,ppm,18.106,2023-04-19T08:00:00Z,South Africa,Garden Route,20742.29284253579,60000,FALSE,4,TRUE,2023
ZA,uMgungundlovu,Edendale,-29.637968,30.344507,SO2,South Africa,ppm,0.04974,2023-05-31T00:00:00Z,South Africa,uMgungundlovu,130.34117791411043,3000,FALSE,5,TRUE,2023
IN,NA,"Punjabi Bagh, Delhi - DPCC",28.6670856,77.1301247,SO2,caaqm,µg/m³,54.4,2018-05-12T06:00:00Z,India,"Punjabi Bagh, Delhi - DPCC",54.4,3000,FALSE,5,TRUE,2018
TR,Artvin,Artvin - Hopa,41.466796,41.49073,NO2,Turkiye,µg/m³,1010.644,2023-05-11T20:00:00Z,Turkey,Artvin,1010.644,4000,FALSE,5,TRUE,2023
TR,İstanbul,İstanbul - Sultangazi 1,41.1092510880818,28.8939634882996,CO,Turkiye,µg/m³,646081,2022-10-28T15:00:00Z,Turkey,İstanbul,646081,60000,TRUE,10,FALSE,2022
TR,Şırnak,Şırnak - Silopi,37.2473554087043,42.4639078349847,CO,Turkiye,µg/m³,3980.384,2023-05-31T00:00:00Z,Turkey,Şırnak,3980.384,60000,FALSE,5,TRUE,2023
TR,Kastamonu,TR,41.4743001448632,33.4638634726325,CO,Turkiye,µg/m³,3198676,2022-11-04T10:00:00Z,Turkey,Kastamonu,3198676,60000,TRUE,11,FALSE,2022
TW,臺北市,Zhongshan,25.062361,121.526528,NO2,Taiwan,ppm,0.0204,2021-05-17T02:00:00Z,"Taiwan, China",臺北市,38.38871165644172,4000,FALSE,5,TRUE,2021
CN,NA,第五水厂(对照点),36.6867,101.524,SO2,ChinaAQIData,µg/m³,38,2021-08-09T11:00:00Z,China,第五水厂(对照点),38,3000,FALSE,8,TRUE,2021
US,MINNEHAHA,Sioux Falls,43.54792,-96.700768,PM2.5,AirNow,µg/m³,50.9,2021-02-04T14:00:00Z,United States,MINNEHAHA,50.9,2000,FALSE,2,TRUE,2021
ZA,City of Cape Town,Table View-NAQI,-33.819667,18.514333,SO2,South Africa,ppm,0.104159,2023-05-30T07:00:00Z,South Africa,City of Cape Town,272.9434408997955,3000,FALSE,5,TRUE,2023
ZA,City of Tshwane,ISAWS Laboratory,-25.911128,28.210444,PM2.5,South Africa,µg/m³,93.674,2022-06-12T21:00:00Z,South Africa,City of Tshwane,93.674,2000,FALSE,6,TRUE,2022
JP,NA,大分市大字宮崎字スカワ783-3他,33.196111,131.609722,NO2,japan-soramame,ppm,0.013,2024-03-10T08:00:00Z,Japan,大分市大字宮崎字スカワ783-3他,24.463394683026586,4000,FALSE,3,TRUE,2024
JP,NA,室蘭市輪西町3－2－33,42.336667,141.016111,SO2,japan-soramame,ppm,0.014,2024-03-10T08:00:00Z,Japan,室蘭市輪西町3－2－33,36.686298568507155,3000,FALSE,3,TRUE,2024
JP,NA,広島市西区三篠町１－９－２５,34.409722,132.453611,PM2.5,japan-soramame,µg/m³,22,2024-03-10T08:00:00Z,Japan,広島市西区三篠町１－９－２５,22,2000,FALSE,3,TRUE,2024
JP,NA,日南市大字戸高６５７,31.603333,131.3775,NO2,japan-soramame,ppm,0.012,2024-03-10T08:00:00Z,Japan,日南市大字戸高６５７,22.58159509202454,4000,FALSE,3,TRUE,2024
JP,NA,札幌市豊平区月寒中央通７丁目,43.031667,141.395833,NO2,japan-soramame,ppm,0.015,2024-03-10T08:00:00Z,Japan,札幌市豊平区月寒中央通７丁目,28.226993865030675,4000,FALSE,3,TRUE,2024
HU,Győr 2 Ifjúság,Győr 2 Ifjúság,47.67717,17.65782,SO2,hungary-nms,µg/m³,23.5,2024-03-20T20:00:00Z,Hungary,Győr 2 Ifjúság,23.5,3000,FALSE,3,TRUE,2024
ES,CCAA Galicia,NET_ES212A,42.425931999999996,-8.643995000000002,SO2,EEA Spain,µg/m³,12,2024-01-31T23:00:00Z,Spain,CCAA Galicia,12,3000,FALSE,1,TRUE,2024
JP,NA,都城市姫城町６街区２１,31.7175,131.070833,SO2,japan-soramame,ppm,0.005,2024-03-10T08:00:00Z,Japan,都城市姫城町６街区２１,13.102249488752555,3000,FALSE,3,TRUE,2024
JP,NA,金沢市片町２－２－２０,36.557222,136.655,NO2,japan-soramame,ppm,0.015,2024-03-10T08:00:00Z,Japan,金沢市片町２－２－２０,28.226993865030675,4000,FALSE,3,TRUE,2024
ES,Barcelona,Barcelona,41.385315,2.1537998,NO2,catalonia-mediambient,µg/m³,65,2024-03-22T03:00:00Z,Spain,Barcelona,65,4000,FALSE,3,TRUE,2024
CA,BRITISH COLUMBIA,PRG Plaza 400,53.914719999999996,-122.74194,NO2,AirNow,ppm,0.0346,2024-03-25T08:00:00Z,Canada,BRITISH COLUMBIA,65.11026584867075,4000,FALSE,3,TRUE,2024
IN,NA,"Karve Road, Pune - MPCB",18.5011743,73.8165527,PM2.5,caaqm,µg/m³,1060,2022-10-10T11:15:00Z,India,"Karve Road, Pune - MPCB",1060,2000,FALSE,10,TRUE,2022
TR,Bursa,Bursa - Beyazıt Cad.-MTHM,40.18565,29.08049,SO2,Turkiye,µg/m³,43.413,2023-05-31T00:00:00Z,Turkey,Bursa,43.413,3000,FALSE,5,TRUE,2023
TR,Gaziantep,Gaziantep,37.0583387889858,37.3510420617195,CO,Turkiye,µg/m³,799094,2022-10-28T07:00:00Z,Turkey,Gaziantep,799094,60000,TRUE,10,FALSE,2022
TR,Edirne,Edirne,41.6592135926234,26.5850390153257,CO,Turkiye,µg/m³,929664,2022-10-27T09:00:00Z,Turkey,Edirne,929664,60000,TRUE,10,FALSE,2022
TR,İstanbul,İstanbul - Sultangazi 3,41.1142960508547,28.8519385438115,CO,Turkiye,µg/m³,1843611,2022-10-26T11:00:00Z,Turkey,İstanbul,1843611,60000,TRUE,10,FALSE,2022
TR,Karabük,Kardemir 2,41.193515,32.627684,O3,Turkey,µg/m³,479,2017-12-02T12:00:00Z,Turkey,Karabük,479,1200,FALSE,12,TRUE,2017
ZA,uMgungundlovu,Edendale,-29.637968,30.344507,SO2,South Africa,ppm,0.036577,2022-05-25T16:00:00Z,South Africa,uMgungundlovu,95.84819591002044,3000,FALSE,5,TRUE,2022
US,037,Mobile_Cle Elum,47.19763,-120.958228,PM2.5,AirNow,µg/m³,181,2020-09-17T20:00:00Z,United States,037,181,2000,FALSE,9,TRUE,2020
US,GBU,GBUAPCD EBAM @ Bento,37.360382,-118.391762,PM2.5,AirNow,µg/m³,60,2020-07-08T22:00:00Z,United States,GBU,60,2000,FALSE,7,TRUE,2020
HU,NA,Sajószentpéter,48.21819,20.70334,SO2,hungary-nms,µg/m³,0.3,2023-04-05T15:00:00Z,Hungary,Sajószentpéter,0.3,3000,FALSE,4,TRUE,2023
DE,Dr. Steffen Freitag,NET.DE_NW,51.48549200000001,6.735431,SO2,EEA Germany,µg/m³,11.893,2024-03-10T07:00:00Z,Germany,Dr. Steffen Freitag,11.893,3000,FALSE,3,TRUE,2024
DE,Tina zur Heiden,NET.DE_BW,48.78312999999999,9.180720000000003,NO2,EEA Germany,µg/m³,47.419,2024-03-10T07:00:00Z,Germany,Tina zur Heiden,47.419,4000,FALSE,3,TRUE,2024
DE,Ingrid Zell,NET.DE_SL,49.35786100000001,6.733539999999999,SO2,EEA Germany,µg/m³,6.04,2024-03-10T07:00:00Z,Germany,Ingrid Zell,6.04,3000,FALSE,3,TRUE,2024
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,45.1619,5.7356,SO2,EEA France,µg/m³,33.5,2024-03-05T07:00:00Z,France,ATMO AUVERGNE-RHÔNE-ALPES,33.5,3000,FALSE,3,TRUE,2024
JP,NA,大牟田市有明町２－３,33.026667,130.44833300000002,PM2.5,japan-soramame,µg/m³,20,2024-03-10T08:00:00Z,Japan,大牟田市有明町２－３,20,2000,FALSE,3,TRUE,2024
JP,NA,島田市中央町１－１,34.836111,138.176389,SO2,japan-soramame,ppm,0.008,2024-03-10T08:00:00Z,Japan,島田市中央町１－１,20.96359918200409,3000,FALSE,3,TRUE,2024
JP,NA,延岡市大貫町１丁目２８４０,32.575833,131.657222,SO2,japan-soramame,ppm,0.005,2024-03-10T08:00:00Z,Japan,延岡市大貫町１丁目２８４０,13.102249488752555,3000,FALSE,3,TRUE,2024
JP,NA,敦賀市古田刈６６号１３０３番地,35.629167,136.065,NO2,japan-soramame,ppm,0.007,2023-11-06T23:00:00Z,Japan,敦賀市古田刈６６号１３０３番地,13.172597137014314,4000,FALSE,11,TRUE,2023
MM,Mae Hong Son,"Natural Resources and Environment Office, Mae Hongson",19.30455,97.97165,CO,Air4Thai,ppm,167.47,2023-01-30T21:00:00Z,Myanmar,Mae Hong Son,191854.1799591002,60000,TRUE,1,FALSE,2023
CN,NA,高级中学,37.9844,106.2025,SO2,ChinaAQIData,µg/m³,59,2020-12-31T16:00:00Z,China,高级中学,59,3000,FALSE,12,TRUE,2020
CN,NA,供排水公司,40.1114,113.2803,CO,ChinaAQIData,µg/m³,2600,2019-12-31T10:00:00Z,China,供排水公司,2600,60000,FALSE,12,TRUE,2019
CN,NA,开发区一中,37.3553,117.9378,PM2.5,ChinaAQIData,µg/m³,77,2021-08-09T11:00:00Z,China,开发区一中,77,2000,FALSE,8,TRUE,2021
CN,NA,虹桥邮政,31.920000000000005,120.26800000000001,NO2,ChinaAQIData,µg/m³,72,2021-08-09T11:00:00Z,China,虹桥邮政,72,4000,FALSE,8,TRUE,2021
CN,NA,高坪区监测站,30.7856,106.1064,SO2,ChinaAQIData,µg/m³,22,2021-08-09T11:00:00Z,China,高坪区监测站,22,3000,FALSE,8,TRUE,2021
AT,Umweltbundesamt,NET.10,48.39163999946704,13.670860000000003,SO2,EEA Austria,µg/m³,10.96500015,2024-02-22T08:00:00Z,Austria,Umweltbundesamt,10.96500015,3000,FALSE,2,TRUE,2024
AU,Le Fevre,North Haven,-34.791288,138.49786,NO2,south-australia-epa,ppm,0.005,2024-01-18T04:00:00Z,Australia,Le Fevre,9.408997955010225,4000,FALSE,1,TRUE,2024
BE,Flanders,NET-Flanders,51.17405383917595,3.7860846523965344,PM2.5,EEA Belgium,µg/m³,44.18,2024-03-09T08:00:00Z,Belgium,Flanders,44.18,2000,FALSE,3,TRUE,2024
CA,BRITISH COLUMBIA,Vanderhoof Courthous,54.0163,-124.0061,PM2.5,AirNow,µg/m³,30.9,2024-03-25T08:00:00Z,Canada,BRITISH COLUMBIA,30.9,2000,FALSE,3,TRUE,2024
FR,ATMO GRAND EST,NET-FR075A,47.80221,7.122844,SO2,EEA France,µg/m³,11.2,2024-03-11T08:00:00Z,France,ATMO GRAND EST,11.2,3000,FALSE,3,TRUE,2024
GB,London,London Bloomsbury,51.52229,-0.125889,SO2,DEFRA,µg/m³,6,2024-03-11T08:00:00Z,United Kingdom,London,6,3000,FALSE,3,TRUE,2024
HU,Hungarian Air Quality Network,NET-HU004A,47.676110999465614,17.649735999999997,SO2,EEA Hungary,µg/m³,23.23848,2024-03-11T12:00:00Z,Hungary,Hungarian Air Quality Network,23.23848,3000,FALSE,3,TRUE,2024
DE,Susanne Schmid,NET.DE_BY,48.149606000000006,11.536512999999998,NO2,EEA Germany,µg/m³,46.45,2024-03-10T07:00:00Z,Germany,Susanne Schmid,46.45,4000,FALSE,3,TRUE,2024
EC,NA,Centro,-0.2215,-78.51413,NO2,Quito REMMAQ,ppm,38.65397251572,2021-04-28T07:00:00Z,Ecuador,Centro,72739.02967068618,4000,TRUE,4,FALSE,2021
ES,CCAA Galicia,NET_ES212A,42.71527777,-7.449444439999999,SO2,EEA Spain,µg/m³,15,2024-03-11T12:00:00Z,Spain,CCAA Galicia,15,3000,FALSE,3,TRUE,2024
ES,CCAA País Vasco,NET_ES216A,43.30268000000001,-2.9772400000000006,SO2,EEA Spain,µg/m³,12,2024-03-11T11:00:00Z,Spain,CCAA País Vasco,12,3000,FALSE,3,TRUE,2024
JP,NA,鹿児島市喜入町６２２７,31.372499999999995,130.544722,SO2,japan-soramame,ppm,0.007,2024-03-10T08:00:00Z,Japan,鹿児島市喜入町６２２７,18.343149284253577,3000,FALSE,3,TRUE,2024
IN,NA,"Maninagar, Ahmedabad - GPCB",23.002657,72.591912,SO2,caaqm,µg/m³,109.1,2022-10-31T01:45:00Z,India,"Maninagar, Ahmedabad - GPCB",109.1,3000,FALSE,10,TRUE,2022
IN,NA,"PWD Juction, Kohima - NPCB",25.663541299999995,94.09898780000002,SO2,caaqm,µg/m³,217.5,2022-10-16T16:00:00Z,India,"PWD Juction, Kohima - NPCB",217.5,3000,FALSE,10,TRUE,2022
IN,NA,"Punjabi Bagh, Delhi - DPCC",28.6670856,77.1301247,NO2,caaqm,µg/m³,169.3,2018-05-12T06:00:00Z,India,"Punjabi Bagh, Delhi - DPCC",169.3,4000,FALSE,5,TRUE,2018
IT,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano,NET.IT082A,45.533888999999995,9.236389,CO,EEA Italy,µg/m³,2804.136,2024-03-07T10:00:00Z,Italy,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano,2804.136,60000,FALSE,3,TRUE,2024
JP,NA,横浜市磯子区磯子３－５－１,35.402222,139.618056,NO2,japan-soramame,ppm,0.015,2024-03-10T08:00:00Z,Japan,横浜市磯子区磯子３－５－１,28.226993865030675,4000,FALSE,3,TRUE,2024
JP,NA,大東市谷川１－１－１,34.708611,135.626389,PM2.5,japan-soramame,µg/m³,1,2023-10-16T08:00:00Z,Japan,大東市谷川１－１－１,1,2000,FALSE,10,TRUE,2023
PL,Augustów,"Augustów, Uzdrowisko",53.852638999999996,22.984611,O3,GIOS,µg/m³,50,2022-10-04T19:00:00Z,Poland,Augustów,50,1200,FALSE,10,TRUE,2022
TH,NA,"Ban Suan, Mueang",13.360626576582,100.98454092591,CO,Thailand,ppm,144.96,2020-05-25T22:00:00Z,Thailand,"Ban Suan, Mueang",166066.6503067485,60000,TRUE,5,FALSE,2020
TR,Gaziantep,Gaziantep - Beydilli,37.0443732146022,37.3955004156717,CO,Turkiye,µg/m³,708920,2022-11-22T14:00:00Z,Turkey,Gaziantep,708920,60000,TRUE,11,FALSE,2022
TR,Karabük,Karabük - 75. Yıl,41.229713,32.662167,CO,Turkiye,µg/m³,622054,2022-10-28T05:00:00Z,Turkey,Karabük,622054,60000,TRUE,10,FALSE,2022
TR,İzmir,İzmir - Karşıyaka,38.455845,27.109213,CO,Turkiye,µg/m³,4132.82,2023-05-31T00:00:00Z,Turkey,İzmir,4132.82,60000,FALSE,5,TRUE,2023
TR,Kayseri,Kayseri - Melikgazi,38.722883,35.518705,CO,Turkiye,µg/m³,976961,2022-10-28T10:00:00Z,Turkey,Kayseri,976961,60000,TRUE,10,FALSE,2022
US,SONOMA,Sonoma Technology Mo,38.279389,-122.669673,PM2.5,AirNow,µg/m³,44,2017-10-12T16:00:00Z,United States,SONOMA,44,2000,FALSE,10,TRUE,2017
ZA,None,Maitland,-33.927546,18.482759,SO2,South Africa,ppm,0.026724,2022-08-10T04:00:00Z,South Africa,None,70.02890306748465,3000,FALSE,8,TRUE,2022
ZA,eThekwini Metro,Ganges-NAQI,-29.948517,30.964597,NO2,South Africa,ppm,0.032381,2021-05-28T20:00:00Z,South Africa,eThekwini Metro,60.934552556237215,4000,FALSE,5,TRUE,2021
JP,NA,宇部市琴芝１丁目1-50,33.955556,131.249722,NO2,japan-soramame,ppm,0.017,2024-03-10T08:00:00Z,Japan,宇部市琴芝１丁目1-50,31.990593047034764,4000,FALSE,3,TRUE,2024
JP,NA,札幌市中央区南１４条西１０丁目,43.041111,141.343889,NO2,japan-soramame,ppm,0.014,2024-03-10T08:00:00Z,Japan,札幌市中央区南１４条西１０丁目,26.34519427402863,4000,FALSE,3,TRUE,2024
MX,Guadalajara,Miravalle,20.614444444444,-103.34333333333,NO2,Sinaica Mexico,ppm,0.018,2021-12-14T17:00:00Z,Mexico,Guadalajara,33.87239263803681,4000,FALSE,12,TRUE,2021
MX,Coatzacoalcos,Bomberos y Protección Civil Municipal,18.140805555556,-94.427416666667,SO2,Sinaica Mexico,ppm,0.111,2024-02-03T04:00:00Z,Mexico,Coatzacoalcos,290.8699386503067,3000,FALSE,2,TRUE,2024
PL,NA,Poznań - RatajeMOB,52.391728,16.998578,PM2.5,GIOS,µg/m³,40.6777,2021-03-02T08:00:00Z,Poland,Poznań - RatajeMOB,40.6777,2000,FALSE,3,TRUE,2021
PL,NA,"Nowa Sól, ul. T. Kościuszki",51.808662,15.708193,PM2.5,GIOS,µg/m³,147.267,2019-12-31T22:00:00Z,Poland,"Nowa Sól, ul. T. Kościuszki",147.267,2000,FALSE,12,TRUE,2019
SK,Urban and Local Air Quality Monitoring Network,NET-SK001A,48.371229999467005,17.584946,NO2,EEA Slovakia,µg/m³,77.7171,2024-03-11T12:00:00Z,Slovakia,Urban and Local Air Quality Monitoring Network,77.7171,4000,FALSE,3,TRUE,2024
TH,NA,"Vieng Nua, Pai",19.374620435850545,98.44561078410078,PM1,airgradient,µg/m³,169.77678553263345,2024-03-09T19:00:00Z,Thailand,"Vieng Nua, Pai",169.77678553263345,2000,FALSE,3,TRUE,2024
TR,İstanbul,İstanbul - Alibeyköy,41.057672,28.945682,NO2,Turkiye,µg/m³,117,2023-05-31T00:00:00Z,Turkey,İstanbul,117,4000,FALSE,5,TRUE,2023
TR,İstanbul,İstanbul - Büyükada,40.8578714,29.1209951,NO2,Turkiye,µg/m³,257,2022-10-26T19:00:00Z,Turkey,İstanbul,257,4000,FALSE,10,TRUE,2022
TR,İstanbul,İstanbul - Şile-MTHM,41.17046,29.56336,SO2,Turkiye,µg/m³,61.762,2023-05-31T00:00:00Z,Turkey,İstanbul,61.762,3000,FALSE,5,TRUE,2023
TR,Nevşehir,Nevşehir - Avanos,38.716158,34.847311,CO,Turkiye,µg/m³,441653,2022-10-27T21:00:00Z,Turkey,Nevşehir,441653,60000,TRUE,10,FALSE,2022
TR,Muğla,Muğla - Trafik,37.21221,28.3665,CO,Turkiye,µg/m³,3522.126,2023-05-31T00:00:00Z,Turkey,Muğla,3522.126,60000,FALSE,5,TRUE,2023
ZA,Nkangala,eMalahleni - SAWS,-25.877861,29.186472,PM2.5,South Africa,µg/m³,88.95,2023-05-30T17:00:00Z,South Africa,Nkangala,88.95,2000,FALSE,5,TRUE,2023
HU,NA,Győr 1 Szent István,47.68537,17.63955,CO,hungary-nms,µg/m³,1317,2023-04-05T15:00:00Z,Hungary,Győr 1 Szent István,1317,60000,FALSE,4,TRUE,2023
IN,NA,"Sector-D Industrial Area, Mandideep - MPPCB",23.10844,77.51142800000001,SO2,caaqm,µg/m³,74,2022-10-31T02:00:00Z,India,"Sector-D Industrial Area, Mandideep - MPPCB",74,3000,FALSE,10,TRUE,2022
JP,NA,加古川市平岡町新在家１８０１－１,34.739167,134.879167,NO2,japan-soramame,ppm,0.012,2024-03-10T08:00:00Z,Japan,加古川市平岡町新在家１８０１－１,22.58159509202454,4000,FALSE,3,TRUE,2024
ES,Pontevedra,ES2061A,42.7164799994647,-8.644104999999998,SO2,EEA Spain,µg/m³,12,2024-01-29T19:00:00Z,Spain,Pontevedra,12,3000,FALSE,1,TRUE,2024
CN,NA,沙坪中学,28.7989,104.6789,SO2,ChinaAQIData,µg/m³,257,2020-06-27T11:00:00Z,China,沙坪中学,257,3000,FALSE,6,TRUE,2020
AU,Kingsville,Kingsville,-37.8119,144.874,PM2.5,Australia - Victoria,µg/m³,6.42,2022-10-04T19:00:00Z,Australia,Kingsville,6.42,2000,FALSE,10,TRUE,2022
